batch_ticket_id,original_id,category,scenario_id,resolution_status,resolution_text
457,2666,Network,2,auto_resolved,"**Suggested Resolution:**
Trace the latency to identify the saturated link on the path to PRD-DB-12. Reroute traffic over a secondary path and open a capacity request to resolve the issue.

*Note: The retrieved past tickets closely match this issue and provide an exact historical fix.*"
472,769,Network,5,auto_resolved,"**Suggested Resolution:**
Check the wireless controller at Chennai Support for configuration loss resulting from a power event. Restore the configuration to bring the access points back online.

*Note: The retrieved past tickets closely match this issue; however, a human agent should still double-check the controller status.*"
474,1582,Network,0,auto_resolved,"**Suggested Resolution:**
Inspect the uplink switch at the Bangalore DC for flapping, as this is likely causing the intermittent network drops. Replace the faulty switch and reconfigure link redundancy to prevent single-point drops.

*Note: The retrieved examples are an exact match for this issue; however, a human agent should still verify hardware status and post-replacement stability.*"
476,2284,Network,5,auto_resolved,"**Suggested Resolution:**
Check the wireless controller at Remote/WFH for configuration loss resulting from a power event, and restore the configuration to bring the access points back online.

*Note:* The retrieved examples closely match the new ticket issue."
499,1282,Network,1,auto_resolved,"**Suggested Resolution:**
Based on past tickets for this exact issue, the VPN concentrator serving the Pune Branch has likely exhausted its IP pool. To resolve the timeout during negotiation, enlarge the IP pool on the VPN concentrator and clear stale sessions to restore VPN access.

*Note: The retrieved past tickets are an exact match for this issue, but a human agent should still verify that the IP pool expansion resolves the connections successfully.*"
17,1171,Access Management,8,auto_resolved,"**Suggested Resolution:**
Verify if user `m.iyer` is missing from the Workday SSO assignment group. If so, add them to the group and confirm that federated login to Workday succeeds.

*Note: The retrieved examples closely match this ticket's exact user and issue, so standard resolution steps apply.*"
21,3423,Access Management,1,auto_resolved,"**Suggested Resolution:**
Verify the identity of user r.desai, reset their password, and configure the account to require a password change and MFA re-registration upon their next login. 

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should double-check the user's identity before proceeding.*"
22,2082,Access Management,2,auto_resolved,"**Suggested Resolution:**
Grant user j.singh time-boxed elevated access to Payroll via the privileged-access workflow with an automatic expiry set after 7 days.

*Note: The retrieved examples closely match this ticket, so a human agent can apply this standard resolution directly.*"
26,2974,Access Management,1,auto_resolved,"**Suggested Resolution:**
Verify the identity of user a.patel, reset their password, and configure the account to require a password change along with MFA re-registration at their next login.

*Note: The retrieved past examples are an exact match for this ticket.*"
27,2779,Access Management,4,auto_resolved,"**Suggested Resolution:**
Disable the t.rao account, revoke all group memberships and tokens, and transfer any owned resources to their manager.

*Note: The retrieved examples closely match the new ticket (including an identical past ticket for the same user), so no human double-check is strictly necessary, though standard offboarding verification applies.*"
31,3737,Access Management,1,auto_resolved,"**Suggested Resolution:**
Verify the identity of user m.chatterjee, reset their corporate account password, and configure the account to require a password change and MFA re-registration upon their next login.

*Note: The retrieved past tickets closely match this new ticket request.*"
43,3236,Access Management,6,auto_resolved,"**Suggested Resolution:**
Grant user v.nair delegate permissions on the Delhi Sales shared mailbox, confirm that the mailbox appears in their email client, and configure the access to expire when the colleague returns.

*Note: The retrieved examples closely match this new ticket and provide a direct resolution.*"
61,2121,Access Management,7,auto_resolved,"**Suggested Resolution:**
Review the entitlements for r.desai, remove the obsolete CRM permissions from the prior role, and assign the correct role for their new team.

*Note: The retrieved examples closely match the new ticket.*"
64,3333,Access Management,1,auto_resolved,"**Suggested Resolution:**
Verify the identity of user s.khan, reset their password, and configure the account to require a password change and MFA re-registration at the next login.

*Note:* The retrieved examples are an exact match for this ticket, so the resolution is fully grounded in past actions."
79,3276,Access Management,0,auto_resolved,"**Suggested Resolution:**
Provision n.gupta with the standard role granting email, Ticketing System, and Kolkata Branch share access, and confirm successful first login.

*Note: The retrieved examples closely match this ticket (Past Ticket #1 is an exact match for n.gupta's Kolkata Branch request).*"
80,2423,Access Management,7,auto_resolved,"**Suggested Resolution:**
Review the entitlements for user `k.verma`, remove the obsolete Learning Management System permissions from their prior role, and assign the correct role for their new team.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should double-check to confirm the correct role is assigned.*"
83,3300,Access Management,0,auto_resolved,"**Suggested Resolution:**
Provision j.singh with the standard role granting email, CRM, and Kolkata Branch share access, and confirm successful first login.

*Note: The retrieved examples closely match the details of this new ticket.*"
92,1989,Access Management,5,auto_resolved,"**Suggested Resolution:**
Verify the user n.gupta out of band, reset their MFA enrolment, and guide them through registering a new authenticator device.

*Note: The retrieved examples closely match this ticket, so a human agent can proceed with the standard resolution steps.*"
115,1974,Access Management,7,auto_resolved,"**Suggested Resolution:**
Review the entitlements for user p.menon, remove the obsolete Inventory Manager permissions from their prior role, and assign the correct role for their new team.

*Note: The retrieved past tickets closely match this request, but a human agent should still double-check the final role assignment.*"
133,1697,Access Management,7,auto_resolved,"**Suggested Resolution:**
Review the entitlements for user d.mehta, remove the obsolete Billing Portal permissions from their prior role, and assign the correct role for their new team.

*Note:* The retrieved examples closely match this ticket; however, a human agent should double-check to ensure the correct entitlements and new role are assigned."
143,2652,Access Management,5,auto_resolved,"**Suggested Resolution:**
Verify the user (j.singh) out of band, reset their MFA enrolment, and guide them through registering a new authenticator device.

*Note:* The retrieved examples closely match the new ticket."
155,3549,Access Management,3,auto_resolved,"**Suggested Resolution:**
Verify manager approval for the request, then add v.nair to the requested Hyderabad Office security group and confirm that the new permissions have taken effect.

*Note: The retrieved past tickets closely match this request, but a human agent should double-check manager approval before applying permissions.*"
166,3508,Access Management,1,auto_resolved,"**Suggested Resolution:**
Verify the identity of user a.kulkarni, reset their password, and configure the account to require a password change along with MFA re-registration at their next login. 

*Note: The retrieved examples closely match this new ticket.*"
169,3734,Access Management,2,auto_resolved,"**Suggested Resolution:**
Grant user d.mehta time-boxed elevated access to CRM via the privileged-access workflow with an automatic expiry after 7 days.

*Note: The retrieved examples closely match this ticket.*"
173,937,Access Management,5,auto_resolved,"**Suggested Resolution:**
Verify the user s.khan out of band, reset their MFA enrolment, and guide them through registering a new authenticator device.

*Note: The retrieved examples closely match the new ticket and provide a direct resolution.*"
185,2351,Access Management,2,auto_resolved,"**Suggested Resolution:**
Grant user r.desai time-boxed elevated admin access to the Vendor Portal via the privileged-access workflow, configured with an automatic expiry after 7 days.

*Note:* The retrieved examples closely match the new ticket, as Past Ticket #1 is an exact duplicate of this request."
191,1914,Access Management,8,auto_resolved,"**Suggested Resolution:**
Verify if user p.menon is missing from the AWS SSO assignment group. If so, add them to the group and confirm that federated login to AWS succeeds.

*Note: The retrieved examples closely match this ticket.*"
201,1021,Access Management,1,auto_resolved,"**Suggested Resolution:**
Verify the identity of user t.rao, reset their corporate account password, and configure the account to require a password change along with MFA re-registration upon their next login.

*Note: The retrieved past tickets closely match this issue and support the proposed resolution steps.*"
209,995,Access Management,4,auto_resolved,"**Suggested Resolution:**
Disable the j.singh account, revoke all group memberships and tokens, and transfer any owned resources to their manager.

*Note: The retrieved examples closely match this new ticket.*"
251,1951,Access Management,2,auto_resolved,"**Suggested Resolution:**
Grant user p.menon time-boxed elevated admin access to the Analytics Dashboard via the privileged-access workflow with an automatic expiry set after 7 days.

*Note: The retrieved past tickets closely match this request, so the standard workflow can be applied directly.*"
253,2711,Access Management,0,auto_resolved,"**Suggested Resolution:**
Provision n.gupta with the standard role granting email, Vendor Portal, and Pune Branch share access, and confirm successful first login.

*Note: The retrieved examples closely match the details of this new ticket.*"
299,1620,Access Management,3,auto_resolved,"**Suggested Resolution:**
Verify manager approval, add user r.sharma to the requested Chennai Support finance security group, and verify that the new permissions took effect. 

*Note: The retrieved examples closely match this ticket.*"
300,2160,Access Management,0,auto_resolved,"**Suggested Resolution:**
Provision n.gupta with the standard role granting email, Expense Tracker, and Delhi Sales share access, and confirm successful first login.

*Note: The retrieved examples closely match this ticket; however, a human agent should double-check the access provisioning upon completion.*"
322,3956,Access Management,4,auto_resolved,"**Suggested Resolution:**
Disable the s.khan account, revoke all group memberships and tokens, and transfer owned resources to their manager.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should double-check to ensure all resources are successfully transferred.*"
324,1805,Access Management,6,auto_resolved,"**Suggested Resolution:**
Grant user v.nair delegate permissions on the Delhi Sales shared mailbox, confirm that the mailbox appears in their email client, and set the access to expire when the colleague returns.

*Note: The retrieved examples closely match the new ticket details.*"
343,1473,Access Management,2,auto_resolved,"**Suggested Resolution:**
Grant user r.sharma time-boxed elevated access to Payroll via the privileged-access workflow with automatic expiry after 7 days.

*Note: The retrieved examples closely match this ticket (an exact match was found in Past Ticket #1), so a human agent can proceed with confidence.*"
347,2614,Access Management,4,auto_resolved,"**Suggested Resolution:**
Disable the s.joshi account, revoke all group memberships and tokens, and transfer any owned resources to their manager. 

*Note: The retrieved examples closely match this ticket and its specific user/requirements.*"
382,1407,Access Management,6,auto_resolved,"**Suggested Resolution:**
Grant user a.kulkarni delegate permissions on the Bangalore DC shared mailbox. Confirm that the mailbox appears in their client, and set the access to expire when the colleague returns.

*Note: The retrieved past tickets closely match this new ticket request.*"
385,150,Access Management,1,auto_resolved,"**Suggested Resolution:**
Verify the identity of user p.menon, reset their password, and require a password change along with MFA re-registration at their next login.

*Note: The retrieved examples are an exact match for this ticket, but a human agent should still double-check the user's identity before performing the reset.*"
392,3663,Access Management,6,auto_resolved,"**Suggested Resolution:**
Grant n.gupta delegate permissions on the Ahmedabad Office shared mailbox, confirm that the mailbox appears in their email client, and set the access to expire when the colleague returns.

*Note: The retrieved examples closely match this ticket.*"
403,256,Access Management,7,auto_resolved,"**Suggested Resolution:**
Review the entitlements for user p.reddy, remove the obsolete Vendor Portal permissions from their prior role, and assign the correct role for their new team. 

*Note: The retrieved past tickets closely match the new ticket (including identical user and issue details), but a human agent should double-check to ensure the correct new role is assigned.*"
405,463,Access Management,5,auto_resolved,"**Suggested Resolution:**
Verify user s.joshi out of band, reset their MFA enrolment, and guide them through registering a new authenticator device.

*Note: The retrieved examples are an exact match for this ticket, but a human agent should double-check the identity verification before proceeding.*"
406,2258,Access Management,7,auto_resolved,"**Suggested Resolution:**
Review the entitlements for user r.sharma, remove the obsolete Field Service App permissions from their prior role, and assign the correct role corresponding to their new team.

*Note: The retrieved examples closely match this new ticket.*"
423,784,Access Management,6,auto_resolved,"**Suggested Resolution:**
Grant user p.menon delegate permissions on the Bangalore DC shared mailbox, confirm that the mailbox appears in their email client, and set an expiration date for the access corresponding to the return of their colleague.

*Note: The retrieved past tickets closely match this request, so standard resolution steps apply directly.*"
434,2413,Access Management,8,auto_resolved,"**Suggested Resolution:**
Verify if user `n.gupta` is missing from the AWS SSO assignment group. If so, add them to the group and confirm that federated login to AWS succeeds.

*Note: The retrieved examples closely match the new ticket.*"
446,657,Access Management,6,auto_resolved,"**Suggested Resolution:**
Grant user d.mehta delegate permissions on the Chennai Support shared mailbox, confirm that the mailbox appears in their email client, and set the access to expire when the colleague returns.

*Note: The retrieved examples closely match this ticket; however, a human agent should double-check the expiration date corresponding to the colleague's return.*"
449,1410,Access Management,7,auto_resolved,"**Suggested Resolution:**
Review the entitlements for user a.kulkarni, remove the obsolete Analytics Dashboard permissions from their prior role, and assign the correct role for their new team.

*Note: The retrieved examples closely match this ticket (an exact match was found in Past Ticket #1), so this resolution can be applied directly.*"
455,204,Access Management,5,auto_resolved,"**Suggested Resolution:**
Verify user n.gupta out of band, reset their MFA enrolment, and guide them through registering a new authenticator device.

*Note: The retrieved examples closely match the new ticket.*"
459,2456,Access Management,3,auto_resolved,"**Suggested Resolution:**
Confirm manager approval, add s.joshi to the Ahmedabad Office finance security group, and verify that the new permissions have taken effect.

*Note:* The retrieved examples closely match this ticket."
469,3548,Access Management,2,auto_resolved,"**Suggested Resolution:**
Grant user r.desai time-boxed elevated admin access to the Learning Management System via the privileged-access workflow, configured with an automatic expiry after 7 days.

*Note: The retrieved examples closely match this ticket (exact title and description match in Past Ticket #1), so no additional verification is required.*"
487,358,Access Management,2,auto_resolved,"**Suggested Resolution:**
Grant user v.nair time-boxed elevated access to the Billing Portal via the privileged-access workflow with an automatic expiry set after 7 days.

*Note: The retrieved examples closely match the details of this new ticket.*"
490,40,Access Management,1,auto_resolved,"**Suggested Resolution:**
Verify the identity of user d.mehta, reset their password, and configure the account to require a password change and MFA re-registration upon their next login.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should still verify user identity before performing the reset.*"
492,2563,Access Management,3,auto_resolved,"**Suggested Resolution:**
Verify manager approval for user a.patel, then add a.patel to the requested Pune Branch finance security group. Finally, verify that the new permissions have taken effect.

*Note: The retrieved past tickets closely match the new ticket; standard verification by a human agent is recommended.*"
